"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 28 20:23:35 GMT 2024","Sun Jul 28 20:23:36 GMT 2024","1144","Spend Management","Budget","Edit budget","","","Edit Budget-Empty required field",""
"failed","Sun Jul 28 20:23:14 GMT 2024","Sun Jul 28 20:23:15 GMT 2024","1280","Spend Management","Teams","Update/Edit team","","","Update/Edit Team-duplicate team member",""
"failed","Sun Jul 28 20:25:04 GMT 2024","Sun Jul 28 20:25:06 GMT 2024","1306","HR management","Payroll","Disburse payroll > disburse","","","disburse payroll-invalid bulk id",""
"failed","Sun Jul 28 20:22:05 GMT 2024","Sun Jul 28 20:22:05 GMT 2024","77","stock","price list","Retrieve price list","","","retrieve price list [Invalid company ID]",""
"failed","Sun Jul 28 20:22:04 GMT 2024","Sun Jul 28 20:22:04 GMT 2024","80","stock","price list","Create price list","","","create price list [empty required field]",""
"passed","Sun Jul 28 20:27:24 GMT 2024","Sun Jul 28 20:27:26 GMT 2024","1227","HR management","Payroll Settings","Custom Component > Edit custom components","","","Edit custom Component-invalid custom component id",""
"failed","Sun Jul 28 20:25:03 GMT 2024","Sun Jul 28 20:25:04 GMT 2024","1330","HR management","Payroll","Disburse payroll > disburse","","","disburse payroll-invalid payroll pin",""
"broken","Sun Jul 28 20:24:36 GMT 2024","Sun Jul 28 20:24:36 GMT 2024","13","HR management","Transactions","Payroll history","","","payroll history - invalid auth",""
"broken","Sun Jul 28 20:27:38 GMT 2024","Sun Jul 28 20:27:39 GMT 2024","14","HR management","Payroll Settings","Deductions > Create deductions","","","create deductions-invalid auth",""
"passed","Sun Jul 28 20:22:10 GMT 2024","Sun Jul 28 20:22:10 GMT 2024","72","stock","stock out","","","","stock out actions II",""
"broken","Sun Jul 28 20:27:37 GMT 2024","Sun Jul 28 20:27:37 GMT 2024","13","HR management","Payroll Settings","Salary Component > Delete Salary component","","","delete Salary Component-invalid component id",""
"failed","Sun Jul 28 20:22:15 GMT 2024","Sun Jul 28 20:22:15 GMT 2024","78","stock","variants","Category & Item fetch variants [invalid company]","","","category & item fetch variants [Invalid category ID]",""
"failed","Sun Jul 28 20:22:33 GMT 2024","Sun Jul 28 20:22:34 GMT 2024","1281","Spend Management","Company","Create company","","","create company - success Copy",""
"passed","Sun Jul 28 20:27:32 GMT 2024","Sun Jul 28 20:27:34 GMT 2024","1256","HR management","Payroll Settings","Salary Component > Create Salary component","","","create salary components - invalid company id",""
"failed","Sun Jul 28 20:22:11 GMT 2024","Sun Jul 28 20:22:11 GMT 2024","78","stock","suppliers","Retrieve supplier history","","","retrieve supplier history [Invalid supplier ID]",""
"passed","Sun Jul 28 20:26:26 GMT 2024","Sun Jul 28 20:26:27 GMT 2024","1220","HR management","Company Admin","Promote employee","","","admin_promote_employee-invalid employee id",""
"passed","Sun Jul 28 20:28:17 GMT 2024","Sun Jul 28 20:28:17 GMT 2024","71","request POS","Make Payment","","","","make payment- Empty amount",""
"passed","Sun Jul 28 20:27:50 GMT 2024","Sun Jul 28 20:27:51 GMT 2024","1171","HR management","Payroll Settings","Pay Group > Edit paygroup","","","edit pay group-invalid paygroup id",""
"failed","Sun Jul 28 20:22:10 GMT 2024","Sun Jul 28 20:22:10 GMT 2024","75","stock","suppliers","Fetch Suppliers","","","fetch suppliers [Invalid ID]",""
"failed","Sun Jul 28 20:22:16 GMT 2024","Sun Jul 28 20:22:16 GMT 2024","96","Instant Web","Campaign management","Confirm Message","","","confirm message-Invalid company ID",""
"failed","Sun Jul 28 20:22:05 GMT 2024","Sun Jul 28 20:22:06 GMT 2024","83","stock","price list","Update price","","","update price [Empty mandatory field]",""
"failed","Sun Jul 28 20:21:51 GMT 2024","Sun Jul 28 20:21:51 GMT 2024","78","Authentication","Resend Email Passcode","","","","Resend Passcode To Email-Invalid email",""
"passed","Sun Jul 28 20:22:31 GMT 2024","Sun Jul 28 20:22:31 GMT 2024","128","Instant Web","Analytics","Product Analytics > Filter Product Analytics(DEVICE)","","","filter product analytics (device)",""
"passed","Sun Jul 28 20:24:41 GMT 2024","Sun Jul 28 20:24:41 GMT 2024","76","HR management","Payroll","Run payroll","","","run payroll-invalid auth",""
"failed","Sun Jul 28 20:23:23 GMT 2024","Sun Jul 28 20:23:24 GMT 2024","1140","Spend Management","Teams","Edit team members permissions","","","Edit Team Member Permission-Invalid Admin password",""
"passed","Sun Jul 28 20:22:20 GMT 2024","Sun Jul 28 20:22:20 GMT 2024","75","Instant Web","Products","Update product","","","update Copy-Invalid Auth",""
"failed","Sun Jul 28 20:22:06 GMT 2024","Sun Jul 28 20:22:06 GMT 2024","77","stock","products","Create products","","","create products [Invalid quantity]",""
"failed","Sun Jul 28 20:24:28 GMT 2024","Sun Jul 28 20:24:29 GMT 2024","1181","Spend Management","Requisition","Scan receipt to record expense","","","Scan Receipt to Record Expense-Success",""
"failed","Sun Jul 28 20:22:05 GMT 2024","Sun Jul 28 20:22:05 GMT 2024","88","stock","price list","Update price","","","update price [Success]",""
